Couplage,<Magnetisation>,<Energie>,Var(Energie)
0.45,0.7819385714285714,-1.3708002857142858,0.01293061239991844
0.4334000000000006,-0.13975142857142855,-1.180925843428573,0.016661913200524348
0.14,2.9285714285714423e-05,-0.08089200000000002,0.00043169649599999766
0.441,-0.14840071428571427,-1.27298304,0.016767236701958232
0.4253,-0.1659035714285714,-1.127759504,0.015565926669382613
0.3,0.00902142857142857,-0.42370714285714284,0.002959286234693881
0.4355000000000008,0.31245357142857144,-1.1912517685714306,0.01630887578761553
0.4373000000000009,-0.2364078571428571,-1.2282295168571453,0.016318419925830385
0.412,0.03159571428571428,-0.9657868571428572,0.010905709047836498
0.438500000000001,0.33960214285714274,-1.2526140885714314,0.01761248645768365
0.438800000000001,-0.1426721428571429,-1.2610823645714315,0.015197502922271733
0.42860000000000026,0.05032214285714287,-1.1494635645714293,0.016673084329342114
0.4050000000000001,-0.10663142857142859,-0.9306032142857144,0.011413751762525792
0.4436000000000014,0.0880678571428572,-1.319268934857147,0.014950193919034849
0.7400000000000002,0.9934171428571429,-2.923594114285715,0.0012063070967869294
0.425,-0.21574285714285718,-1.1002934285714285,0.014801277471102159
0.4268000000000001,0.16358285714285714,-1.1136809451428575,0.016291120763074485
0.37000000000000005,0.008246428571428566,-0.7157375142857144,0.00668614302696402
0.53,0.9426835714285714,-1.9284504285714288,0.0053450614512442485
0.44330000000000136,-0.6022907142857142,-1.2972110580000038,0.014457221093727268
0.4280000000000002,0.12565500000000004,-1.1382525485714292,0.017662758898990383
0.38000000000000006,-0.03484,-0.7610064571428572,0.006447057649733967
0.8200000000000003,0.9445628571428569,-3.2322900571428583,0.011464620369711298
0.43910000000000105,-0.16089714285714288,-1.2550418928571458,0.017169141918243813
0.438,0.3722478571428571,-1.2296336914285717,0.016787732755172646
0.37500000000000006,-0.02239571428571429,-0.7339189285714287,0.006387103605995037
0.6800000000000002,0.9883457142857142,-2.662178628571429,0.0018131360004067787
0.42980000000000035,0.021942857142857194,-1.165826360000001,0.016277367944798282
0.9600000000000004,0.9989335714285714,-3.8320621714285736,0.00032458950613900583
0.435,-0.49327,-1.2214365,0.016255106817749887
0.4328000000000006,0.3339885714285714,-1.1834124594285729,0.017438310911460198
0.4304000000000004,0.49229142857142855,-1.168153558857144,0.018233065919252667
0.447,-0.7551607142857143,-1.3447675714285714,0.014544003322102483
0.16,-0.0006285714285714283,-0.10662857142857142,0.0005682070465306173
0.4442000000000014,0.7270935714285713,-1.3149106868571472,0.016161559433498285
0.4358000000000008,-0.3235585714285714,-1.2207368120000024,0.0163931271300628
0.32,-0.006515000000000001,-0.4938998857142858,0.003557541337129766
0.47000000000000003,-0.8635321428571429,-1.5480752571428573,0.009316455364933862
0.443,-0.27464285714285713,-1.2818850514285716,0.018229327421111385
0.415,-0.06629071428571429,-1.0143335142857144,0.013166794642506696
0.4439000000000014,0.708895,-1.3054959488571471,0.016275498075878803
0.418,-0.07803571428571429,-1.0339851028571427,0.013765066617617894
0.04,-0.0009535714285714288,-0.006360685714285714,3.256622581551021e-05
0.6000000000000001,-0.8739864285714285,-2.2489440000000003,0.01723173514971421
0.08,0.0007078571428571426,-0.025969828571428568,0.00013458066682775515
0.49500000000000005,-0.9072807142857143,-1.7160136714285716,0.0077081051630920605
0.43100000000000044,0.5916164285714286,-1.1867363342857156,0.015906299160905357
0.43130000000000046,-0.4813714285714286,-1.1882413582857154,0.017288377574758762
0.465,0.8362842857142857,-1.4946282428571431,0.011497477332340189
0.51,0.9215150000000001,-1.804286742857143,0.006726076235676448
0.4292000000000003,-0.13651714285714286,-1.1365939508571437,0.0161993574814423
0.44060000000000116,0.6923678571428571,-1.2697034560000033,0.014895677523379502
0.8600000000000003,-0.9613207142857143,-3.4010321714285725,0.010611159650716573
0.43370000000000064,0.06073428571428571,-1.1711089577142875,0.018511181343096483
0.4319000000000005,-0.2300364285714286,-1.1605905740000013,0.01786887755413069
0.52,0.9316171428571428,-1.8657808,0.006283242648503773
0.3950000000000001,-0.0141807142857143,-0.8620468714285716,0.009230032798783427
0.42590000000000006,0.17747,-1.1071148814285716,0.01616718783465898
0.42740000000000017,0.1783964285714286,-1.1331485240000005,0.016233315968239737
0.4397000000000011,0.2749542857142857,-1.2678159045714315,0.016594928816823673
0.4409000000000012,-0.2629764285714286,-1.2632956534285749,0.014842810404062101
0.4370000000000009,0.6636935714285713,-1.2509961542857169,0.014265157687610275
0.34,-0.020514285714285714,-0.5733682285714286,0.004387808133433535
0.423,0.33053,-1.1082527485714286,0.014988156336902536
0.12,0.001652857142857143,-0.058773599999999995,0.00031351281161142884
0.43400000000000066,0.15177142857142858,-1.183549000000002,0.01711869642779984
0.35500000000000004,-0.03833357142857143,-0.6379857142857144,0.004797657555918378
0.7000000000000002,0.9898957142857143,-2.7481320000000005,0.0016078225760010056
0.4307000000000004,-0.17127071428571428,-1.1726927320000011,0.01706818684147904
0.8000000000000003,-0.9874185714285714,-3.1697234285714293,0.003543068651104875
0.36500000000000005,0.011284999999999996,-0.6882325285714287,0.005890740111892057
0.44210000000000127,-0.32515071428571424,-1.2828832537142894,0.01497902215029101
0.414,-0.026127857142857137,-1.0156212514285712,0.013511016994091518
0.424,-0.09784785714285717,-1.0956656685714288,0.014796575242381094
0.06,0.0003828571428571429,-0.0145176,7.271810166857145e-05
0.6200000000000001,-0.9785614285714285,-2.3871629714285714,0.0028194485946029246
0.42560000000000003,-0.09258928571428568,-1.1135629439999999,0.01489277321936533
0.02,0.00010214285714285729,-0.0016520571428571427,8.107667196734695e-06
0.4424000000000013,-0.631842857142857,-1.2835755680000038,0.015561363851077425
0.49000000000000005,-0.8900792857142857,-1.67174,0.008387510320000402
0.44480000000000147,0.735875,-1.3155531885714329,0.015283939183812656
