Couplage,<Magnetisation>,<Energie>,Var(Energie)
0.405,0.0746707142857143,-0.9157868678571429,0.0023120884088860816
0.465,0.8311771428571428,-1.4958976928571428,0.0029995747723563504
0.415,0.05238071428571428,-0.9903702285714285,0.003033263599733438
0.4346000000000007,-0.28909500000000005,-1.1961346794285732,0.005499735014290241
0.4412000000000012,0.45642499999999997,-1.2519733860000035,0.004921124502353713
0.445,0.63584875,-1.2960917428571428,0.005742451153248451
0.4400000000000011,0.5305533928571429,-1.2406598285714316,0.006199666340542143
0.421,0.039992500000000014,-1.0338782678571428,0.0028814904369531824
0.4397000000000011,-0.06105982142857144,-1.229737570500003,0.0047774526754145175
0.43670000000000087,0.5015591071428571,-1.207018212714288,0.005489153859973284
0.453,0.7965389285714286,-1.402465997142857,0.0032092346307701636
0.4373000000000009,0.6071948214285714,-1.2297216469285739,0.004956885849174197
0.438500000000001,-0.10312625000000002,-1.2351887250000029,0.005158484818529541
0.42710000000000015,-0.3761575,-1.1106985658571433,0.004420097014885549
0.452,0.7489576785714285,-1.3761143228571429,0.004120481291141509
0.43790000000000096,0.4870285714285714,-1.2135763545000027,0.005586019623379457
0.43910000000000105,0.6171142857142857,-1.2461585862142888,0.00509302028756875
0.44300000000000134,0.7063503571428571,-1.2976764192857182,0.0038995340061178663
0.456,0.7999925,-1.4239968,0.0033476706818742485
0.41,-0.03282321428571428,-0.9492835428571428,0.00257207426273387
0.422,0.21354874999999998,-1.0475290928571428,0.003472453807991327
0.45,0.7513903571428572,-1.3591835357142859,0.0035145845199984205
0.417,0.05562982142857143,-1.00870632,0.0030410883014719836
0.438200000000001,0.3941246428571428,-1.2232252840000026,0.005337138466137814
0.42860000000000026,0.2543285714285714,-1.107790480428572,0.004258858033263424
0.4331000000000006,0.1947805357142857,-1.153621865285716,0.004874018928878954
0.43010000000000037,-0.120415,-1.1324600587142866,0.004257090666156316
0.455,0.78338625,-1.4073085,0.0035465792439999255
0.4334000000000006,-0.37106803571428576,-1.1919112951428585,0.004688257777487825
0.424,0.22714732142857144,-1.0719137942857142,0.0045729811678891785
0.4355000000000008,0.6225992857142857,-1.214425967857145,0.004134410747184791
0.458,0.8137724999999999,-1.4425177814285715,0.003212252987063735
0.4307000000000004,0.3782973214285715,-1.136270894142858,0.004362822776764919
0.43640000000000084,0.6370187500000001,-1.2313194325714307,0.005109885299848793
0.43220000000000053,-0.030587321428571443,-1.1427503834285728,0.004030356188003736
0.4424000000000013,0.6745926785714286,-1.284385476000004,0.00480254195457297
0.454,0.7825573214285716,-1.3973306042857143,0.00340761659776323
0.4436000000000014,0.28562446428571425,-1.270789158285718,0.005428561079971139
0.447,0.7544975,-1.3452781092857145,0.0032478748858357775
0.425,0.26086,-1.0756373571428572,0.003720119860693538
0.4262000000000001,-0.2878076785714286,-1.0992906581428574,0.003994621429635137
0.43250000000000055,0.19516607142857145,-1.1570039196428585,0.004670448773274716
0.46,0.8206158928571429,-1.4570086,0.00303003169175442
0.451,0.7701930357142857,-1.3744814521428572,0.0034344543726589905
0.4328000000000006,0.4581048214285714,-1.1581029337142872,0.004616225678840236
0.4,0.004636785714285704,-0.8885982857142857,0.002143139197061439
0.4289000000000003,0.5116869642857143,-1.1417400716428578,0.005071915354042167
0.43940000000000107,0.051815892857142894,-1.2176100411428599,0.005497588478015736
0.42,-0.006432500000000002,-1.0402338,0.0034424241375599074
0.42980000000000035,-0.25789464285714286,-1.1222919180000008,0.003985976985505735
0.42560000000000003,0.15778928571428572,-1.087322576,0.0035891141724362363
0.43130000000000046,0.21606160714285713,-1.1568180725714297,0.00484742113836889
0.4268000000000001,0.10568339285714284,-1.090750200571429,0.0036373180004272143
0.4343000000000007,0.12135767857142857,-1.1932525892142876,0.004267249861001243
0.418,0.023902678571428578,-1.0131051071428572,0.002930134706873977
0.4439000000000014,-0.39252089285714287,-1.2774291030714326,0.005187689889533109
0.43760000000000093,0.6265330357142856,-1.2344636611428599,0.004850170742104476
0.44060000000000116,0.7067705357142856,-1.279433162857146,0.003958404196577225
0.4442000000000014,0.6464985714285714,-1.2918751094285754,0.00458819917274389
0.4361000000000008,0.5616767857142857,-1.2086315255000022,0.0050949662421635455
0.44480000000000147,0.7375164285714285,-1.3205565531428618,0.0037200860777002465
0.449,0.42604607142857137,-1.3472549678571428,0.004462876408888317
0.4319000000000005,-0.06729410714285715,-1.1668990905000014,0.004451263802220051
0.4280000000000002,0.04611553571428573,-1.1069730857142863,0.004549096162935307
0.46,0.7941851785714286,-1.4444496142857144,0.003400845585565193
0.423,-0.16741321428571432,-1.0622490814285714,0.004240811791806243
0.4370000000000009,0.10287660714285712,-1.2062991700000023,0.005044722311640326
0.4277000000000002,-0.06364482142857142,-1.1094119465000005,0.0037134458851697527
0.416,-0.05082732142857144,-1.0009664228571429,0.0026394959569180365
0.4265000000000001,-0.3448235714285714,-1.1064253860714288,0.004463336053121436
0.4295000000000003,0.21691089285714285,-1.1203252867857152,0.0037155050472970075
0.4358000000000008,0.5520673214285714,-1.222648728857145,0.004472662892893942
0.4415000000000012,-0.17903428571428576,-1.2698113950000034,0.005125781626734716
0.446,0.7344635714285714,-1.3307352971428572,0.0037054620091689916
0.43370000000000064,0.3602810714285714,-1.1726944410000018,0.004987629574847885
0.43100000000000044,0.3033658928571428,-1.1680669535714296,0.004586006605694637
0.419,0.03174517857142857,-1.03183359,0.003228199749633509
0.44330000000000136,0.68383125,-1.290045430142861,0.003983999308087016
0.44180000000000125,0.7036757142857144,-1.2859289568571466,0.004049469194970623
0.448,0.7477073214285714,-1.3445875200000001,0.0036612928618491303
0.44450000000000145,0.7423430357142857,-1.3181815775000045,0.003738422965779531
0.457,0.7948482142857143,-1.4229733042857144,0.003360098727680949
0.44210000000000127,0.6729458928571429,-1.2788001444285753,0.004285895132933426
0.43490000000000073,-0.2311426785714286,-1.1978758236428593,0.005051291351217069
0.459,0.8191132142857143,-1.452220592142857,0.0030859689989748418
0.4316000000000005,0.12031446428571428,-1.144079730857144,0.004686449576690288
0.4253,-0.07320964285714285,-1.0889684985714285,0.003451998177944171
0.414,-0.11651839285714286,-0.9830912014285713,0.0028228528240566986
0.4304000000000004,0.45134642857142854,-1.1417143942857153,0.004137620643821949
0.412,0.004558214285714283,-0.9729324085714286,0.0028846479340842723
0.42830000000000024,0.3512217857142857,-1.1167429955000006,0.004803413002149259
0.42740000000000017,0.1396917857142857,-1.095873443571429,0.004396540986966624
0.411,0.03837535714285714,-0.9573672535714285,0.0027326438056323177
0.4427000000000013,0.6992055357142858,-1.290984980642861,0.004161917132176951
0.4292000000000003,0.021023214285714298,-1.1256456720000008,0.004607434992734527
