Couplage,<Magnetisation>,<Energie>,Var(Energie)
0.405,0.017146111111111112,-0.9164907,0.0010248810463672209
0.465,0.8358902380952381,-1.4964475000000002,0.001289189527400314
0.415,0.03809769841269841,-0.9922751444444444,0.001332516349555668
0.4346000000000007,-0.22108507936507937,-1.1772851806349227,0.002110856624988333
0.4412000000000012,-0.14994865079365077,-1.2520635518730194,0.0021942090898980915
0.445,0.6435491269841269,-1.3002551063492063,0.0022241272360419284
0.4400000000000011,0.663184126984127,-1.2639342222222256,0.002036248715964195
0.421,0.034934126984126984,-1.04249556984127,0.0014892357380009713
0.4397000000000011,0.375847619047619,-1.2254935930793682,0.0026487984884306925
0.43670000000000087,0.454240873015873,-1.1973121739682564,0.002128999834616563
0.453,0.7674046031746032,-1.3896245257142859,0.0017227756780826553
0.4373000000000009,0.5703242857142857,-1.216399510666669,0.0021439312223259233
0.438500000000001,0.6394596031746033,-1.2434906436507964,0.0022396993028768186
0.42710000000000015,-0.026160079365079372,-1.094429106571429,0.0018852311095205465
0.452,0.7784227777777778,-1.3842979263492063,0.0014775980435419722
0.43790000000000096,0.4327604761904762,-1.2059740977142883,0.002859367794461054
0.43910000000000105,0.6283210317460317,-1.247094601047622,0.0018994716239673082
0.44300000000000134,0.675656746031746,-1.2870055688888928,0.001987196364904298
0.456,0.7924260317460317,-1.4197623695238095,0.0015649955377505798
0.41,0.05481039682539683,-0.9525714825396825,0.0011549618896117275
0.422,0.05880936507936508,-1.0464425098412697,0.0014872413736148893
0.45,0.754517380952381,-1.3638738571428572,0.0015988422308366168
0.417,0.014870555555555557,-1.0050323514285715,0.0011109442891499288
0.438200000000001,0.4593463492063492,-1.2102101875555584,0.002465301033918621
0.42860000000000026,0.138125873015873,-1.1068891618412704,0.0015422407700589336
0.4331000000000006,-0.05254492063492063,-1.1460037737777795,0.001795106793653023
0.43010000000000037,-0.2763954761904762,-1.1322644656190486,0.0022330990893966174
0.455,0.7839553174603175,-1.4073277111111113,0.0014746185249332466
0.4334000000000006,0.3944783333333333,-1.15812872825397,0.0019028531790441505
0.424,-0.029127619047619048,-1.0622560838095239,0.001794198720855178
0.4355000000000008,0.5858857936507937,-1.2079730330158753,0.002114060642546045
0.458,0.7933254761904761,-1.4330325650793652,0.001550185110272384
0.4307000000000004,0.1924734126984127,-1.1317598243809535,0.0019196281312865437
0.43640000000000084,0.45375436507936506,-1.1934473244444468,0.002207595897052439
