Couplage,<Magnetisation>,<Energie>,Var(Energie)
0.447,-0.5240514285714285,-1.3406985942857141,0.01594786429859596
0.435,-0.16486642857142858,-1.2208250142857144,0.016291547221428004
0.43670000000000087,0.10397071428571426,-1.2370413377142881,0.014822133489678091
0.5150000000000001,0.9287321428571429,-1.839310728571429,0.005959709049183637
0.448,-0.5142628571428571,-1.3525990399999999,0.013780321035878895
0.4304000000000004,0.0217157142857143,-1.1757654902857155,0.016417094100690477
0.9800000000000004,0.9992021428571428,-3.913926800000002,0.0002465714417549947
0.02,-0.0008692857142857143,-0.0016429142857142859,8.123575506938775e-06
0.44330000000000136,-0.6896442857142857,-1.2935430671428612,0.015671624489925762
0.6400000000000001,0.9821721428571428,-2.4791497142857146,0.0024910727627762697
0.43910000000000105,0.4571085714285715,-1.2439539905714316,0.01657153574294057
0.36000000000000004,0.01693357142857143,-0.6676477714285715,0.005616326129319227
0.4050000000000001,0.11340214285714287,-0.9404574428571431,0.010631880798889437
0.35500000000000004,-0.006213571428571427,-0.6388955285714286,0.005083211061434889
0.7800000000000002,0.9954964285714285,-3.093386400000001,0.0009127720207544598
0.5800000000000001,0.9676457142857143,-2.1931092571428574,0.003684941571449052
0.42830000000000024,0.28326714285714283,-1.145127354285715,0.017295728955827316
0.38500000000000006,-0.010325714285714289,-0.7943969,0.007257404500390141
0.4316000000000005,0.3158964285714286,-1.1769312731428583,0.017863348936267398
0.39000000000000007,0.039102857142857154,-0.8236053428571428,0.00788321922288271
0.5,0.9099,-1.7437071428571427,0.007324928520408669
0.4280000000000002,-0.16212214285714285,-1.1381779542857149,0.017438052076272248
0.36500000000000005,-0.030896428571428568,-0.6860644285714287,0.0059151868461020385
0.4427000000000013,-0.5432757142857143,-1.2949974237142896,0.015231497740787026
0.9000000000000004,0.9982078571428571,-3.587492571428572,0.0004686065162449182
0.4412000000000012,-0.0954264285714286,-1.2836789634285748,0.015895503193303018
0.421,-0.19306285714285715,-1.0595752057142858,0.014240812397700475
0.42560000000000003,0.25058071428571427,-1.138117632,0.016064230712345307
0.455,0.22278642857142855,-1.4030627000000002,0.012318002978709552
0.7600000000000002,0.9942542857142855,-3.0072613714285716,0.0011106850564086557
0.06,0.0007007142857142858,-0.014369657142857142,7.404943359673471e-05
0.43520000000000075,0.4582921428571428,-1.2136870034285738,0.017620765876035005
0.42590000000000006,0.05299000000000001,-1.140349683714286,0.016287838778433317
0.4415000000000012,0.23023642857142854,-1.2903707885714324,0.016225870473491888
0.44030000000000113,0.41568,-1.2391174200000032,0.016861111466943468
0.43220000000000053,-0.5804785714285714,-1.1952762668571444,0.01646544182092735
0.438800000000001,-0.7215214285714285,-1.27726280114286,0.014648533144611342
0.6800000000000002,0.9882021428571427,-2.661601600000001,0.0017614783974400083
0.4343000000000007,0.21798071428571428,-1.1942579937142876,0.01794016134278409
0.4346000000000007,0.5744564285714286,-1.2207442148571448,0.017105692306500053
0.4277000000000002,0.20686214285714283,-1.1269638380000007,0.017156519904825585
0.47500000000000003,0.8723642857142857,-1.580380642857143,0.009598326789586498
0.437,0.06260214285714288,-1.2364078457142857,0.01714737532575894
0.14,-0.0011257142857142859,-0.08076160000000002,0.00042904780543999866
0.9200000000000004,0.9985392857142856,-3.669559314285715,0.00040647386467895785
0.4307000000000004,-0.30710785714285715,-1.152817772857144,0.018540225467596816
0.1,-0.0016292857142857146,-0.04085171428571428,0.00020918715420408223
0.5250000000000001,0.9374807142857142,-1.8980100000000004,0.005668430400000091
0.42,0.13838642857142858,-1.0598412,0.014842829662560009
0.42740000000000017,0.008308571428571433,-1.0931939508571433,0.015742185419883148
0.4000000000000001,-0.082345,-0.886841142857143,0.009762881050122463
0.4331000000000006,-0.2916107142857143,-1.2154345160000017,0.014828400034276212
0.34500000000000003,0.03292071428571428,-0.5957952857142859,0.004501120426346816
0.26,-0.0043271428571428575,-0.30237331428571435,0.0018995993564440566
0.56,0.9588357142857143,-2.0883328000000003,0.004208078684158956
0.43940000000000107,0.11090714285714286,-1.260081189714289,0.01667520670506173
0.5550000000000002,0.956055,-2.0617187571428577,0.004627897123883784
0.438,0.32507785714285714,-1.244745942857143,0.017049382062053642
0.4328000000000006,-0.0015150000000000066,-1.166758315428573,0.017062800409760825
0.4409000000000012,-0.3791928571428572,-1.2797059514285747,0.017375072309141038
0.43250000000000055,-0.10444500000000002,-1.1871655428571444,0.01684580801270541
0.44180000000000125,-0.1843050000000001,-1.282486072571432,0.015510707772004473
0.4442000000000014,-0.3156207142857143,-1.2971376102857186,0.017165897909310557
0.8600000000000003,0.9975335714285714,-3.4236526285714293,0.0005838106016682332
0.415,-0.22096500000000002,-1.0280700142857142,0.014178184527999793
0.8200000000000003,0.9966507142857143,-3.2590126857142865,0.0007502569819308746
0.51,0.9224107142857143,-1.8060120000000002,0.006467494998856793
0.4289000000000003,0.19763999999999998,-1.129043712571429,0.017427451502569635
0.54,0.9478778571428572,-1.981067142857143,0.005255794531837221
0.5050000000000001,0.9211057142857143,-1.782371528571429,0.006436811745091475
0.12,0.0013,-0.05853839999999999,0.0003152701711542868
0.42860000000000026,0.03689428571428572,-1.1645466108571436,0.01666815712567482
0.418,-0.11366857142857144,-1.031961982857143,0.013902311021668057
0.4334000000000006,-0.03933857142857143,-1.1652268571428586,0.01649799743954472
0.5350000000000001,0.942157857142857,-1.9487527857142866,0.005674960352239022
