Couplage,<Magnetisation>,<Energie>,Var(Energie)
0.447,-0.3103757142857143,-1.3536386057142857,0.0137951317234275
0.435,-0.09422285714285714,-1.195494342857143,0.01718134011656791
0.43670000000000087,0.12076928571428572,-1.2529309791428598,0.015112894017824452
0.5150000000000001,0.9290407142857142,-1.8386088571428576,0.005930245667264966
0.448,-0.7484321428571428,-1.3442035200000002,0.014016586906009154
0.4304000000000004,-0.3549978571428571,-1.172865824000001,0.01595719591003575
0.9800000000000004,0.9991357142857143,-3.913394800000002,0.0002639737329523939
0.02,0.0012264285714285715,-0.0016008,8.05343936e-06
0.44330000000000136,0.6761157142857143,-1.3160424420000039,0.01451077420860769
0.6400000000000001,0.9821857142857142,-2.479230171428572,0.0025228008268260993
0.43910000000000105,0.34242142857142854,-1.2646130182857176,0.014307603582614847
0.36000000000000004,0.010207142857142859,-0.6586066285714286,0.005100840870347845
0.4050000000000001,0.069925,-0.9291359571428573,0.011319531485655343
0.35500000000000004,-0.010984285714285712,-0.6370880714285715,0.005047865816280583
0.7800000000000002,0.9952392857142857,-3.0918375428571436,0.0009292737905344239
0.5800000000000001,0.9676392857142858,-2.192908742857143,0.003665982163562731
0.42830000000000024,-0.07447285714285715,-1.145336609428572,0.01612270607525823
0.38500000000000006,0.01021857142857143,-0.7920858000000002,0.007544640298359995
0.4316000000000005,0.0020249999999999856,-1.1759706548571442,0.016741952441491126
0.39000000000000007,0.013559999999999997,-0.8320917428571432,0.008734252480390836
0.5,0.9129607142857143,-1.7461771428571429,0.007044642906122167
0.4280000000000002,0.06013428571428569,-1.136396251428572,0.016576908418405534
0.36500000000000005,0.026254285714285716,-0.6913809142857142,0.005604510361449988
0.4427000000000013,-0.2581842857142857,-1.2958145214285754,0.015411654565788968
0.9000000000000004,0.9983392857142858,-3.5883925714285723,0.0004487453162465016
0.4412000000000012,-0.12550357142857138,-1.2697887268571462,0.01625123087274316
0.421,-0.22509428571428575,-1.0772944942857143,0.014196979837515444
0.42560000000000003,0.46841214285714283,-1.1250128000000001,0.01682703781631978
0.455,-0.8038407142857144,-1.4162018000000003,0.01252962451675943
0.7600000000000002,0.9944785714285713,-3.0082710857142856,0.001039432249683614
0.06,0.00032357142857142855,-0.014613771428571428,7.435025606204084e-05
0.43520000000000075,-0.15959857142857137,-1.2099256320000022,0.018362827333509912
0.42590000000000006,0.06716285714285712,-1.107257253714286,0.016199705803666697
0.4415000000000012,-0.20285071428571427,-1.2799564342857177,0.015033674743057501
0.44030000000000113,0.7124771428571429,-1.2795558300000032,0.015562498814823522
0.43220000000000053,0.05863000000000001,-1.1777647577142871,0.01670049637109683
0.438800000000001,-0.3820985714285714,-1.2582101051428602,0.014461534102539364
0.6800000000000002,0.9879721428571427,-2.660577714285715,0.0018152607604902116
0.4343000000000007,-0.03061642857142858,-1.2143338214285733,0.01617951077178592
0.4346000000000007,0.4283457142857143,-1.2095489188571447,0.015262789837803048
0.4277000000000002,0.20906714285714287,-1.1328795400000005,0.015876997330724674
0.47500000000000003,0.8694664285714285,-1.5769796428571432,0.00884281062129988
0.437,-0.020252857142857204,-1.222889562857143,0.016938107291122773
0.14,-0.0034507142857142857,-0.08085800000000001,0.0004323945560000004
0.9200000000000004,0.9984635714285712,-3.6690099428571434,0.00042550938686325424
0.4307000000000004,-0.07955357142857143,-1.1506876537142867,0.016756718469211007
0.1,0.00015928571428571446,-0.041055428571428576,0.00020668264195918386
0.5250000000000001,0.9372957142857142,-1.8961770000000004,0.005798101671000033
0.42,0.25192857142857145,-1.0615032,0.015118333349759983
0.42740000000000017,0.1731085714285714,-1.1124867868571433,0.016915939509323685
0.4000000000000001,-0.03047785714285714,-0.9039165714285716,0.010893899325387646
0.4331000000000006,-0.001808571428571424,-1.200059466000002,0.01724076091686233
0.34500000000000003,-0.006501428571428572,-0.594425142857143,0.004625852116408091
0.26,0.0021685714285714286,-0.30284651428571424,0.0018890675507069743
0.56,0.9590071428571427,-2.0896176000000004,0.004113871050239304
0.43940000000000107,-0.7036914285714286,-1.2670751822857176,0.014708738250999387
0.5550000000000002,0.9557778571428572,-2.061656914285715,0.00454961540647858
0.438,0.6573035714285714,-1.2432642514285717,0.015772545173239116
0.4328000000000006,0.10945714285714284,-1.20044994057143,0.014837048348746995
0.4409000000000012,0.7158857142857143,-1.290943862571432,0.014732666593696209
0.43250000000000055,-0.3576885714285714,-1.1711766357142874,0.016384978395895367
0.44180000000000125,-0.43081928571428574,-1.273671531428575,0.016573129620018667
0.4442000000000014,0.7375378571428572,-1.3203629245714328,0.014571565338857395
